Date,Name of State / UT,Latitude,Longitude,Total Confirmed cases,Cured/Discharged/Migrated,New cases,Death cases,New recovered
30-04-2020,Andhra Pradesh,15.9129,79.74,1332,287,73,31,29
30-04-2020,Arunachal Pradesh,28.218,94.7278,1,1,0,0,0
30-04-2020,Assam,26.2006,92.9376,38,29,0,1,2
30-04-2020,Bihar,25.0961,85.3131,392,65,26,2,1
30-04-2020,Chandigarh,30.7333,76.7794,56,17,0,0,0
30-04-2020,Chhattisgarh,21.2787,81.8661,38,34,0,0,0
30-04-2020,Delhi,28.7041,77.1025,3439,1092,125,56,14
30-04-2020,Goa,15.2993,74.124,7,7,0,0,0
30-04-2020,Gujarat,22.2587,71.1924,4082,527,338,197,93
30-04-2020,Haryana,29.0588,76.0856,310,209,0,3,0
30-04-2020,Himachal Pradesh,31.1048,77.1734,40,25,0,1,0
30-04-2020,Jammu and Kashmir,33.7782,76.5762,581,192,16,8,16
30-04-2020,Jharkhand,23.6102,85.2799,107,19,4,3,2
30-04-2020,Karnataka,15.3173,75.7139,535,216,12,21,9
30-04-2020,Kerala,10.8505,76.2711,495,369,10,4,10
30-04-2020,Ladakh,34.2996,78.2932,22,16,0,0,0
30-04-2020,Madhya Pradesh,22.9734,78.6569,2561,461,174,129,84
30-04-2020,Maharashtra,19.7515,75.7139,9915,1593,597,432,205
30-04-2020,Manipur,24.6637,93.9063,2,2,0,0,0
30-04-2020,Meghalaya,25.467,91.3662,12,0,0,1,0
30-04-2020,Mizoram,23.1645,92.9376,1,0,0,0,0
30-04-2020,Odisha,20.9517,85.0985,125,39,7,1,1
30-04-2020,Puducherry,11.9416,79.8083,8,3,0,0,0
30-04-2020,Punjab,31.1471,75.3412,357,90,35,19,19
30-04-2020,Rajasthan,27.0238,74.2179,2438,768,74,51,0
30-04-2020,Tamil Nadu,11.1271,78.6569,2162,1210,104,27,42
30-04-2020,Telengana,18.1124,79.0193,1012,367,8,26,46
30-04-2020,Tripura,23.9408,91.9882,2,2,0,0,0
30-04-2020,Uttar Pradesh,26.8467,80.9462,2134,510,81,39,48
30-04-2020,Uttarakhand,30.0668,79.0193,55,36,1,0,3
30-04-2020,West Bengal,22.9868,87.855,758,124,33,22,5
01-05-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,16,0,0,1
01-05-2020,Andhra Pradesh,15.9129,79.74,1403,321,71,31,34
01-05-2020,Arunachal Pradesh,28.218,94.7278,1,1,0,0,0
01-05-2020,Assam,26.2006,92.9376,42,29,4,1,0
01-05-2020,Bihar,25.0961,85.3131,418,82,26,2,17
01-05-2020,Chandigarh,30.7333,76.7794,56,17,0,0,0
01-05-2020,Chhattisgarh,21.2787,81.8661,40,36,2,0,2
01-05-2020,Delhi,28.7041,77.1025,3515,1094,76,59,2
01-05-2020,Goa,15.2993,74.124,7,7,0,0,0
01-05-2020,Gujarat,22.2587,71.1924,4395,613,313,214,86
01-05-2020,Haryana,29.0588,76.0856,313,209,3,3,0
01-05-2020,Himachal Pradesh,31.1048,77.1734,40,28,0,1,3
01-05-2020,Jammu and Kashmir,33.7782,76.5762,614,216,33,8,24
01-05-2020,Jharkhand,23.6102,85.2799,109,20,2,3,1
01-05-2020,Karnataka,15.3173,75.7139,565,229,30,21,13
01-05-2020,Kerala,10.8505,76.2711,497,383,2,4,14
01-05-2020,Ladakh,34.2996,78.2932,22,16,0,0,0
01-05-2020,Madhya Pradesh,22.9734,78.6569,2660,482,99,137,21
01-05-2020,Maharashtra,19.7515,75.7139,10498,1773,583,459,180
01-05-2020,Manipur,24.6637,93.9063,2,2,0,0,0
01-05-2020,Meghalaya,25.467,91.3662,12,0,0,1,0
01-05-2020,Mizoram,23.1645,92.9376,1,0,0,0,0
01-05-2020,Odisha,20.9517,85.0985,142,39,17,1,0
01-05-2020,Puducherry,11.9416,79.8083,8,5,0,0,2
01-05-2020,Punjab,31.1471,75.3412,357,90,0,19,0
01-05-2020,Rajasthan,27.0238,74.2179,2584,836,146,58,68
01-05-2020,Tamil Nadu,11.1271,78.6569,2323,1258,161,27,48
01-05-2020,Telengana,18.1124,79.0193,1038,397,26,26,30
01-05-2020,Tripura,23.9408,91.9882,2,2,0,0,0
01-05-2020,Uttar Pradesh,26.8467,80.9462,2203,513,69,39,3
01-05-2020,Uttarakhand,30.0668,79.0193,57,36,2,0,0
01-05-2020,West Bengal,22.9868,87.855,795,139,37,33,15
02-05-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,16,0,0,0
02-05-2020,Andhra Pradesh,15.9129,79.74,1463,403,60,33,82
02-05-2020,Arunachal Pradesh,28.218,94.7278,1,1,0,0,0
02-05-2020,Assam,26.2006,92.9376,43,32,1,1,3
02-05-2020,Bihar,25.0961,85.3131,471,98,53,3,16
02-05-2020,Chandigarh,30.7333,76.7794,88,17,32,0,0
02-05-2020,Chhattisgarh,21.2787,81.8661,43,36,3,0,0
02-05-2020,Delhi,28.7041,77.1025,3738,1167,223,61,73
02-05-2020,Goa,15.2993,74.124,7,7,0,0,0
02-05-2020,Gujarat,22.2587,71.1924,4721,735,326,236,122
02-05-2020,Haryana,29.0588,76.0856,360,227,47,4,18
02-05-2020,Himachal Pradesh,31.1048,77.1734,40,30,0,1,2
02-05-2020,Jammu and Kashmir,33.7782,76.5762,639,247,25,8,31
02-05-2020,Jharkhand,23.6102,85.2799,111,20,2,3,0
02-05-2020,Karnataka,15.3173,75.7139,589,251,24,22,22
02-05-2020,Kerala,10.8505,76.2711,497,392,0,4,9
02-05-2020,Ladakh,34.2996,78.2932,22,17,0,0,1
02-05-2020,Madhya Pradesh,22.9734,78.6569,2719,524,59,145,42
02-05-2020,Maharashtra,19.7515,75.7139,11506,1879,1008,485,106
02-05-2020,Manipur,24.6637,93.9063,2,2,0,0,0
02-05-2020,Meghalaya,25.467,91.3662,12,0,0,1,0
02-05-2020,Mizoram,23.1645,92.9376,1,0,0,0,0
02-05-2020,Odisha,20.9517,85.0985,149,55,7,1,16
02-05-2020,Puducherry,11.9416,79.8083,8,5,0,0,0
02-05-2020,Punjab,31.1471,75.3412,480,90,123,19,0
02-05-2020,Rajasthan,27.0238,74.2179,2666,1116,82,62,280
02-05-2020,Tamil Nadu,11.1271,78.6569,2526,1312,203,28,54
02-05-2020,Telengana,18.1124,79.0193,1039,441,1,26,44
02-05-2020,Tripura,23.9408,91.9882,2,2,0,0,0
02-05-2020,Uttar Pradesh,26.8467,80.9462,2328,654,125,42,141
02-05-2020,Uttarakhand,30.0668,79.0193,58,36,1,0,0
02-05-2020,West Bengal,22.9868,87.855,795,139,0,33,0
03-05-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,16,0,0,0
03-05-2020,Andhra Pradesh,15.9129,79.74,1525,441,62,33,38
03-05-2020,Arunachal Pradesh,28.218,94.7278,1,1,0,0,0
03-05-2020,Assam,26.2006,92.9376,43,32,0,1,0
03-05-2020,Bihar,25.0961,85.3131,481,107,10,4,9
03-05-2020,Chandigarh,30.7333,76.7794,88,17,0,0,0
03-05-2020,Chhattisgarh,21.2787,81.8661,43,36,0,0,0
03-05-2020,Delhi,28.7041,77.1025,4122,1256,384,64,89
03-05-2020,Goa,15.2993,74.124,7,7,0,0,0
03-05-2020,Gujarat,22.2587,71.1924,5054,896,333,262,161
03-05-2020,Haryana,29.0588,76.0856,360,227,0,4,0
03-05-2020,Himachal Pradesh,31.1048,77.1734,40,33,0,1,3
03-05-2020,Jammu and Kashmir,33.7782,76.5762,666,254,27,8,7
03-05-2020,Jharkhand,23.6102,85.2799,115,22,4,3,2
03-05-2020,Karnataka,15.3173,75.7139,601,271,12,25,20
03-05-2020,Kerala,10.8505,76.2711,499,400,2,4,8
03-05-2020,Ladakh,34.2996,78.2932,22,17,0,0,0
03-05-2020,Madhya Pradesh,22.9734,78.6569,2846,624,127,151,100
03-05-2020,Maharashtra,19.7515,75.7139,12296,2000,790,521,121
03-05-2020,Manipur,24.6637,93.9063,2,2,0,0,0
03-05-2020,Meghalaya,25.467,91.3662,12,0,0,1,0
03-05-2020,Mizoram,23.1645,92.9376,1,0,0,0,0
03-05-2020,Odisha,20.9517,85.0985,157,56,8,1,1
03-05-2020,Puducherry,11.9416,79.8083,8,5,0,0,0
03-05-2020,Punjab,31.1471,75.3412,772,112,292,20,22
03-05-2020,Rajasthan,27.0238,74.2179,2770,1121,104,65,5
03-05-2020,Tamil Nadu,11.1271,78.6569,2757,1341,231,29,29
03-05-2020,Telengana,18.1124,79.0193,1063,458,24,28,17
03-05-2020,Tripura,23.9408,91.9882,4,2,2,0,0
03-05-2020,Uttar Pradesh,26.8467,80.9462,2487,689,159,43,35
03-05-2020,Uttarakhand,30.0668,79.0193,59,39,1,0,3
03-05-2020,West Bengal,22.9868,87.855,922,151,127,33,12
04-05-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,32,0,0,16
04-05-2020,Andhra Pradesh,15.9129,79.74,1583,488,58,33,47
04-05-2020,Arunachal Pradesh,28.218,94.7278,1,1,0,0,0
04-05-2020,Assam,26.2006,92.9376,43,32,0,1,0
04-05-2020,Bihar,25.0961,85.3131,503,125,22,4,18
04-05-2020,Chandigarh,30.7333,76.7794,94,19,6,0,2
04-05-2020,Chhattisgarh,21.2787,81.8661,57,36,14,0,0
04-05-2020,Delhi,28.7041,77.1025,4549,1362,427,64,106
04-05-2020,Goa,15.2993,74.124,7,7,0,0,0
04-05-2020,Gujarat,22.2587,71.1924,5428,1042,374,290,146
04-05-2020,Haryana,29.0588,76.0856,442,245,82,5,18
04-05-2020,Himachal Pradesh,31.1048,77.1734,40,34,0,1,1
04-05-2020,Jammu and Kashmir,33.7782,76.5762,701,287,35,8,33
04-05-2020,Jharkhand,23.6102,85.2799,115,22,0,3,0
04-05-2020,Karnataka,15.3173,75.7139,614,293,13,25,22
04-05-2020,Kerala,10.8505,76.2711,500,401,1,4,1
04-05-2020,Ladakh,34.2996,78.2932,41,17,19,0,0
04-05-2020,Madhya Pradesh,22.9734,78.6569,2846,798,0,156,174
04-05-2020,Maharashtra,19.7515,75.7139,12974,2115,678,548,115
04-05-2020,Manipur,24.6637,93.9063,2,2,0,0,0
04-05-2020,Meghalaya,25.467,91.3662,12,0,0,1,0
04-05-2020,Mizoram,23.1645,92.9376,1,0,0,0,0
04-05-2020,Odisha,20.9517,85.0985,162,56,5,1,0
04-05-2020,Puducherry,11.9416,79.8083,8,5,0,0,0
04-05-2020,Punjab,31.1471,75.3412,1102,117,330,21,5
04-05-2020,Rajasthan,27.0238,74.2179,2886,1356,116,71,235
04-05-2020,Tamil Nadu,11.1271,78.6569,3023,1379,266,30,38
04-05-2020,Telengana,18.1124,79.0193,1082,490,19,29,32
04-05-2020,Tripura,23.9408,91.9882,16,2,12,0,0
04-05-2020,Uttar Pradesh,26.8467,80.9462,2645,754,158,43,65
04-05-2020,Uttarakhand,30.0668,79.0193,60,39,1,0,0
04-05-2020,West Bengal,22.9868,87.855,963,151,41,35,0
05-05-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,32,0,0,0
05-05-2020,Andhra Pradesh,15.9129,79.74,1650,524,67,36,36
05-05-2020,Arunachal Pradesh,28.218,94.7278,1,1,0,0,0
05-05-2020,Assam,26.2006,92.9376,43,32,0,1,0
05-05-2020,Bihar,25.0961,85.3131,528,130,25,4,5
05-05-2020,Chandigarh,30.7333,76.7794,102,21,8,1,2
05-05-2020,Chhattisgarh,21.2787,81.8661,58,36,1,0,0
05-05-2020,Delhi,28.7041,77.1025,4898,1431,349,64,69
05-05-2020,Goa,15.2993,74.124,7,7,0,0,0
05-05-2020,Gujarat,22.2587,71.1924,5804,1195,376,319,153
05-05-2020,Haryana,29.0588,76.0856,517,254,75,6,9
05-05-2020,Himachal Pradesh,31.1048,77.1734,41,34,1,1,0
05-05-2020,Jammu and Kashmir,33.7782,76.5762,726,303,25,8,16
05-05-2020,Jharkhand,23.6102,85.2799,115,27,0,3,5
05-05-2020,Karnataka,15.3173,75.7139,651,321,37,27,28
05-05-2020,Kerala,10.8505,76.2711,500,462,0,4,61
05-05-2020,Ladakh,34.2996,78.2932,41,17,0,0,0
05-05-2020,Madhya Pradesh,22.9734,78.6569,2942,798,96,165,0
05-05-2020,Maharashtra,19.7515,75.7139,14541,2465,1567,583,350
05-05-2020,Manipur,24.6637,93.9063,2,2,0,0,0
05-05-2020,Meghalaya,25.467,91.3662,12,0,0,1,0
05-05-2020,Mizoram,23.1645,92.9376,1,0,0,0,0
05-05-2020,Odisha,20.9517,85.0985,169,60,7,1,4
05-05-2020,Puducherry,11.9416,79.8083,8,5,0,0,0
05-05-2020,Punjab,31.1471,75.3412,1233,121,131,23,4
05-05-2020,Rajasthan,27.0238,74.2179,3061,1394,175,77,38
05-05-2020,Tamil Nadu,11.1271,78.6569,3550,1409,527,31,30
05-05-2020,Telengana,18.1124,79.0193,1085,585,3,29,95
05-05-2020,Tripura,23.9408,91.9882,29,2,13,0,0
05-05-2020,Uttar Pradesh,26.8467,80.9462,2766,802,121,50,48
05-05-2020,Uttarakhand,30.0668,79.0193,60,39,0,1,0
05-05-2020,West Bengal,22.9868,87.855,1259,218,296,133,67
06-05-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,32,0,0,0
06-05-2020,Andhra Pradesh,15.9129,79.74,1717,589,67,36,65
06-05-2020,Arunachal Pradesh,28.218,94.7278,1,1,0,0,0
06-05-2020,Assam,26.2006,92.9376,43,32,0,1,0
06-05-2020,Bihar,25.0961,85.3131,536,142,8,4,12
06-05-2020,Chandigarh,30.7333,76.7794,111,21,9,1,0
06-05-2020,Chhattisgarh,21.2787,81.8661,59,36,1,0,0
06-05-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,1,0,0,0,0
06-05-2020,Delhi,28.7041,77.1025,5104,1468,206,64,37
06-05-2020,Goa,15.2993,74.124,7,7,0,0,0
06-05-2020,Gujarat,22.2587,71.1924,6245,1381,441,368,186
06-05-2020,Haryana,29.0588,76.0856,548,256,31,6,2
06-05-2020,Himachal Pradesh,31.1048,77.1734,42,38,1,2,4
06-05-2020,Jammu and Kashmir,33.7782,76.5762,741,320,15,8,17
06-05-2020,Jharkhand,23.6102,85.2799,125,33,10,3,6
06-05-2020,Karnataka,15.3173,75.7139,671,331,20,29,10
06-05-2020,Kerala,10.8505,76.2711,502,462,2,4,0
06-05-2020,Ladakh,34.2996,78.2932,41,17,0,0,0
06-05-2020,Madhya Pradesh,22.9734,78.6569,3049,1000,107,176,202
06-05-2020,Maharashtra,19.7515,75.7139,15525,2819,984,617,354
06-05-2020,Manipur,24.6637,93.9063,2,2,0,0,0
06-05-2020,Meghalaya,25.467,91.3662,12,10,0,1,10
06-05-2020,Mizoram,23.1645,92.9376,1,0,0,0,0
06-05-2020,Odisha,20.9517,85.0985,175,60,6,1,0
06-05-2020,Puducherry,11.9416,79.8083,9,6,1,0,1
06-05-2020,Punjab,31.1471,75.3412,1451,133,218,25,12
06-05-2020,Rajasthan,27.0238,74.2179,3158,1525,97,89,131
06-05-2020,Tamil Nadu,11.1271,78.6569,4058,1485,508,33,76
06-05-2020,Telengana,18.1124,79.0193,1096,585,11,29,0
06-05-2020,Tripura,23.9408,91.9882,43,2,14,0,0
06-05-2020,Uttar Pradesh,26.8467,80.9462,2880,987,114,56,185
06-05-2020,Uttarakhand,30.0668,79.0193,61,39,1,1,0
06-05-2020,West Bengal,22.9868,87.855,1344,364,85,140,146
07-05-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,32,0,0,0
07-05-2020,Andhra Pradesh,15.9129,79.74,1777,729,60,36,140
07-05-2020,Arunachal Pradesh,28.218,94.7278,1,1,0,0,0
07-05-2020,Assam,26.2006,92.9376,45,32,2,1,0
07-05-2020,Bihar,25.0961,85.3131,542,188,6,4,46
07-05-2020,Chandigarh,30.7333,76.7794,120,21,9,1,0
07-05-2020,Chhattisgarh,21.2787,81.8661,59,36,0,0,0
07-05-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,1,0,0,0,0
07-05-2020,Delhi,28.7041,77.1025,5532,1542,428,65,74
07-05-2020,Goa,15.2993,74.124,7,7,0,0,0
07-05-2020,Gujarat,22.2587,71.1924,6625,1500,380,396,119
07-05-2020,Haryana,29.0588,76.0856,594,260,46,7,4
07-05-2020,Himachal Pradesh,31.1048,77.1734,45,38,3,2,0
07-05-2020,Jammu and Kashmir,33.7782,76.5762,775,322,34,8,2
07-05-2020,Jharkhand,23.6102,85.2799,127,37,2,3,4
07-05-2020,Karnataka,15.3173,75.7139,693,354,22,29,23
07-05-2020,Kerala,10.8505,76.2711,503,469,1,4,7
07-05-2020,Ladakh,34.2996,78.2932,41,17,0,0,0
07-05-2020,Madhya Pradesh,22.9734,78.6569,3138,1099,89,185,99
07-05-2020,Maharashtra,19.7515,75.7139,16758,3094,1233,651,275
07-05-2020,Manipur,24.6637,93.9063,2,2,0,0,0
07-05-2020,Meghalaya,25.467,91.3662,12,10,0,1,0
07-05-2020,Mizoram,23.1645,92.9376,1,0,0,0,0
07-05-2020,Odisha,20.9517,85.0985,185,61,10,2,1
07-05-2020,Puducherry,11.9416,79.8083,9,6,0,0,0
07-05-2020,Punjab,31.1471,75.3412,1516,135,65,27,2
07-05-2020,Rajasthan,27.0238,74.2179,3317,1596,159,92,71
07-05-2020,Tamil Nadu,11.1271,78.6569,4829,1516,771,35,31
07-05-2020,Telengana,18.1124,79.0193,1107,628,11,29,43
07-05-2020,Tripura,23.9408,91.9882,43,2,0,0,0
07-05-2020,Uttar Pradesh,26.8467,80.9462,2998,1130,118,60,143
07-05-2020,Uttarakhand,30.0668,79.0193,61,39,0,1,0
07-05-2020,West Bengal,22.9868,87.855,1456,364,112,144,0
08-05-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,33,0,0,1
08-05-2020,Andhra Pradesh,15.9129,79.74,1847,780,70,38,51
08-05-2020,Arunachal Pradesh,28.218,94.7278,1,1,0,0,0
08-05-2020,Assam,26.2006,92.9376,54,34,9,1,2
08-05-2020,Bihar,25.0961,85.3131,550,246,8,5,58
08-05-2020,Chandigarh,30.7333,76.7794,135,21,15,1,0
08-05-2020,Chhattisgarh,21.2787,81.8661,59,38,0,0,2
08-05-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,1,0,0,0,0
08-05-2020,Delhi,28.7041,77.1025,5980,1931,448,66,389
08-05-2020,Goa,15.2993,74.124,7,7,0,0,0
08-05-2020,Gujarat,22.2587,71.1924,7012,1709,387,425,209
08-05-2020,Haryana,29.0588,76.0856,625,260,31,7,0
08-05-2020,Himachal Pradesh,31.1048,77.1734,46,38,1,2,0
08-05-2020,Jammu and Kashmir,33.7782,76.5762,793,335,18,9,13
08-05-2020,Jharkhand,23.6102,85.2799,132,41,5,3,4
08-05-2020,Karnataka,15.3173,75.7139,705,366,12,30,12
08-05-2020,Kerala,10.8505,76.2711,503,474,0,4,5
08-05-2020,Ladakh,34.2996,78.2932,42,17,1,0,0
08-05-2020,Madhya Pradesh,22.9734,78.6569,3252,1231,114,193,132
08-05-2020,Maharashtra,19.7515,75.7139,17974,3301,1216,694,207
08-05-2020,Manipur,24.6637,93.9063,2,2,0,0,0
08-05-2020,Meghalaya,25.467,91.3662,12,10,0,1,0
08-05-2020,Mizoram,23.1645,92.9376,1,0,0,0,0
08-05-2020,Odisha,20.9517,85.0985,219,62,34,2,1
08-05-2020,Puducherry,11.9416,79.8083,9,6,0,0,0
08-05-2020,Punjab,31.1471,75.3412,1644,149,128,28,14
08-05-2020,Rajasthan,27.0238,74.2179,3427,1596,110,97,0
08-05-2020,Tamil Nadu,11.1271,78.6569,5409,1547,580,37,31
08-05-2020,Telengana,18.1124,79.0193,1123,650,16,29,22
08-05-2020,Tripura,23.9408,91.9882,65,2,22,0,0
08-05-2020,Uttar Pradesh,26.8467,80.9462,3071,1250,73,62,120
08-05-2020,Uttarakhand,30.0668,79.0193,61,39,0,1,0
08-05-2020,West Bengal,22.9868,87.855,1548,364,92,151,0
09-05-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,33,0,0,0
09-05-2020,Andhra Pradesh,15.9129,79.74,1887,842,40,41,62
09-05-2020,Arunachal Pradesh,28.218,94.7278,1,1,0,0,0
09-05-2020,Assam,26.2006,92.9376,59,34,5,1,0
09-05-2020,Bihar,25.0961,85.3131,571,297,21,5,51
09-05-2020,Chandigarh,30.7333,76.7794,150,21,15,1,0
09-05-2020,Chhattisgarh,21.2787,81.8661,59,38,0,0,0
09-05-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,1,0,0,0,0
09-05-2020,Delhi,28.7041,77.1025,6318,2020,338,68,89
09-05-2020,Goa,15.2993,74.124,7,7,0,0,0
09-05-2020,Gujarat,22.2587,71.1924,7402,1872,390,449,163
09-05-2020,Haryana,29.0588,76.0856,647,279,22,8,19
09-05-2020,Himachal Pradesh,31.1048,77.1734,50,38,4,2,0
09-05-2020,Jammu and Kashmir,33.7782,76.5762,823,364,30,9,29
09-05-2020,Jharkhand,23.6102,85.2799,132,52,0,3,11
09-05-2020,Karnataka,15.3173,75.7139,753,376,48,30,10
09-05-2020,Kerala,10.8505,76.2711,503,484,0,4,10
09-05-2020,Ladakh,34.2996,78.2932,42,17,0,0,0
09-05-2020,Madhya Pradesh,22.9734,78.6569,3341,1349,89,200,118
09-05-2020,Maharashtra,19.7515,75.7139,19063,3470,1089,731,169
09-05-2020,Manipur,24.6637,93.9063,2,2,0,0,0
09-05-2020,Meghalaya,25.467,91.3662,12,10,0,1,0
09-05-2020,Mizoram,23.1645,92.9376,1,0,0,0,0
09-05-2020,Odisha,20.9517,85.0985,271,63,52,2,1
09-05-2020,Puducherry,11.9416,79.8083,9,6,0,0,0
09-05-2020,Punjab,31.1471,75.3412,1731,152,87,29,3
09-05-2020,Rajasthan,27.0238,74.2179,3579,1916,152,101,320
09-05-2020,Tamil Nadu,11.1271,78.6569,6009,1605,600,40,58
09-05-2020,Telengana,18.1124,79.0193,1133,700,10,29,50
09-05-2020,Tripura,23.9408,91.9882,118,2,53,0,0
09-05-2020,Uttar Pradesh,26.8467,80.9462,3214,1387,143,66,137
09-05-2020,Uttarakhand,30.0668,79.0193,63,46,2,1,7
09-05-2020,West Bengal,22.9868,87.855,1678,364,130,160,0
10-05-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,33,0,0,0
10-05-2020,Andhra Pradesh,15.9129,79.74,1930,887,43,44,45
10-05-2020,Arunachal Pradesh,28.218,94.7278,1,1,0,0,0
10-05-2020,Assam,26.2006,92.9376,63,34,4,2,0
10-05-2020,Bihar,25.0961,85.3131,591,322,20,5,25
10-05-2020,Chandigarh,30.7333,76.7794,169,24,19,2,3
10-05-2020,Chhattisgarh,21.2787,81.8661,59,43,0,0,5
10-05-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,1,0,0,0,0
10-05-2020,Delhi,28.7041,77.1025,6542,2020,224,73,0
10-05-2020,Goa,15.2993,74.124,7,7,0,0,0
10-05-2020,Gujarat,22.2587,71.1924,7796,2091,394,472,219
10-05-2020,Haryana,29.0588,76.0856,675,290,28,9,11
10-05-2020,Himachal Pradesh,31.1048,77.1734,50,38,0,2,0
10-05-2020,Jammu and Kashmir,33.7782,76.5762,836,368,13,9,4
10-05-2020,Jharkhand,23.6102,85.2799,156,78,24,3,26
10-05-2020,Karnataka,15.3173,75.7139,794,386,41,30,10
10-05-2020,Kerala,10.8505,76.2711,505,485,2,4,1
10-05-2020,Ladakh,34.2996,78.2932,42,17,0,0,0
10-05-2020,Madhya Pradesh,22.9734,78.6569,3614,1676,273,215,327
10-05-2020,Maharashtra,19.7515,75.7139,20228,3800,1165,779,330
10-05-2020,Manipur,24.6637,93.9063,2,2,0,0,0
10-05-2020,Meghalaya,25.467,91.3662,13,10,1,1,0
10-05-2020,Mizoram,23.1645,92.9376,1,1,0,0,1
10-05-2020,Odisha,20.9517,85.0985,294,63,23,2,0
10-05-2020,Puducherry,11.9416,79.8083,9,6,0,0,0
10-05-2020,Punjab,31.1471,75.3412,1762,157,31,31,5
10-05-2020,Rajasthan,27.0238,74.2179,3708,2026,129,106,110
10-05-2020,Tamil Nadu,11.1271,78.6569,6535,1824,526,44,219
10-05-2020,Telengana,18.1124,79.0193,1163,750,30,30,50
10-05-2020,Tripura,23.9408,91.9882,134,2,16,0,0
10-05-2020,Uttar Pradesh,26.8467,80.9462,3373,1499,159,74,112
10-05-2020,Uttarakhand,30.0668,79.0193,67,46,4,1,0
10-05-2020,West Bengal,22.9868,87.855,1786,372,108,171,8
11-05-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,33,0,0,0
11-05-2020,Andhra Pradesh,15.9129,79.74,1980,925,50,45,38
11-05-2020,Arunachal Pradesh,28.218,94.7278,1,1,0,0,0
11-05-2020,Assam,26.2006,92.9376,63,34,0,2,0
11-05-2020,Bihar,25.0961,85.3131,696,365,105,6,43
11-05-2020,Chandigarh,30.7333,76.7794,169,24,0,2,0
11-05-2020,Chhattisgarh,21.2787,81.8661,59,49,0,0,6
11-05-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,1,0,0,0,0
11-05-2020,Delhi,28.7041,77.1025,6923,2069,381,73,49
11-05-2020,Goa,15.2993,74.124,7,7,0,0,0
11-05-2020,Gujarat,22.2587,71.1924,8194,2545,398,493,454
11-05-2020,Haryana,29.0588,76.0856,703,300,28,10,10
11-05-2020,Himachal Pradesh,31.1048,77.1734,55,39,5,2,1
11-05-2020,Jammu and Kashmir,33.7782,76.5762,861,383,25,9,15
11-05-2020,Jharkhand,23.6102,85.2799,157,78,1,3,0
11-05-2020,Karnataka,15.3173,75.7139,848,424,54,31,38
11-05-2020,Kerala,10.8505,76.2711,512,489,7,4,4
11-05-2020,Ladakh,34.2996,78.2932,42,21,0,0,4
11-05-2020,Madhya Pradesh,22.9734,78.6569,3614,1676,0,215,0
11-05-2020,Maharashtra,19.7515,75.7139,22171,4199,1943,832,399
11-05-2020,Manipur,24.6637,93.9063,2,2,0,0,0
11-05-2020,Meghalaya,25.467,91.3662,13,10,0,1,0
11-05-2020,Mizoram,23.1645,92.9376,1,1,0,0,0
11-05-2020,Odisha,20.9517,85.0985,377,68,83,3,5
11-05-2020,Puducherry,11.9416,79.8083,9,6,0,0,0
11-05-2020,Punjab,31.1471,75.3412,1823,166,61,31,9
11-05-2020,Rajasthan,27.0238,74.2179,3814,2176,106,107,150
11-05-2020,Tamil Nadu,11.1271,78.6569,7204,1959,669,47,135
11-05-2020,Telengana,18.1124,79.0193,1196,750,33,30,0
11-05-2020,Tripura,23.9408,91.9882,150,2,16,0,0
11-05-2020,Uttar Pradesh,26.8467,80.9462,3467,1653,94,74,154
11-05-2020,Uttarakhand,30.0668,79.0193,68,46,1,1,0
11-05-2020,West Bengal,22.9868,87.855,1939,417,153,185,45
12-05-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,33,0,0,0
12-05-2020,Andhra Pradesh,15.9129,79.74,2018,975,38,45,50
12-05-2020,Arunachal Pradesh,28.218,94.7278,1,1,0,0,0
12-05-2020,Assam,26.2006,92.9376,65,34,2,2,0
12-05-2020,Bihar,25.0961,85.3131,747,377,51,6,12
12-05-2020,Chandigarh,30.7333,76.7794,174,24,5,2,0
12-05-2020,Chhattisgarh,21.2787,81.8661,59,53,0,0,4
12-05-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,1,0,0,0,0
12-05-2020,Delhi,28.7041,77.1025,7233,2129,310,73,60
12-05-2020,Goa,15.2993,74.124,7,7,0,0,0
12-05-2020,Gujarat,22.2587,71.1924,8541,2780,347,513,235
12-05-2020,Haryana,29.0588,76.0856,730,337,27,11,37
12-05-2020,Himachal Pradesh,31.1048,77.1734,59,39,4,2,0
